uri,notation,label_es,label_en,label_pt
http://www.vocabularyserver.com/tbci/?tema=2617,,ns1:2617,materials processing (UF technical processes),ns1:2617
http://www.vocabularyserver.com/tbci/?tema=494,,ns1:494,ns1:494,processos de gestão
http://www.vocabularyserver.com/tbci/?tema=472,,ns1:472,ns1:472,produtividade científica
http://www.vocabularyserver.com/tbci/?tema=2623,,productividad científica,ns1:2623,ns1:2623
http://www.vocabularyserver.com/tbci/?tema=473,,ns1:473,ns1:473,produtividade de autor
http://www.vocabularyserver.com/tbci/?tema=587,,ns1:587,ns1:587,produtividade de periódicos
http://www.vocabularyserver.com/tbci/?tema=588,,ns1:588,ns1:588,produtividade institucional
http://www.vocabularyserver.com/tbci/?tema=2624,,ns1:2624,organization productivity,ns1:2624
http://www.vocabularyserver.com/tbci/?tema=535,,ns1:535,ns1:535,produtores de bases de dados
http://www.vocabularyserver.com/tbci/?tema=2625,,ns1:2625,  database producers,ns1:2625
http://www.vocabularyserver.com/tbci/?tema=1176,,ns1:1176,ns1:1176,professores
http://www.vocabularyserver.com/tbci/?tema=2627,,docentes (UP profesores),ns1:2627,ns1:2627
http://www.vocabularyserver.com/tbci/?tema=2626,,ns1:2626,"faculty (UF deans, professors, teachers)",ns1:2626
http://www.vocabularyserver.com/tbci/?tema=3110,,ns1:3110,ns1:3110,Profissão e Mercado de Trabalho
http://www.vocabularyserver.com/tbci/?tema=304,,ns1:304,ns1:304,profissionais de informação
http://www.vocabularyserver.com/tbci/?tema=2628,,ns1:2628,information professionals,ns1:2628
http://www.vocabularyserver.com/tbci/?tema=2629,,profesionales de información,ns1:2629,ns1:2629
http://www.vocabularyserver.com/tbci/?tema=2630,,ns1:2630,ns1:2630,programadores de computador
http://www.vocabularyserver.com/tbci/?tema=2633,,ns1:2633,  computer programmers,ns1:2633
http://www.vocabularyserver.com/tbci/?tema=2634,,ns1:2634,ns1:2634,programas básicos
http://www.vocabularyserver.com/tbci/?tema=124,,ns1:124,ns1:124,programas de computador
http://www.vocabularyserver.com/tbci/?tema=2637,,ns1:2637,  computer software (UF computer programs),ns1:2637
http://www.vocabularyserver.com/tbci/?tema=2638,,"  programas computacionales (UP paquetes de computación, software)",ns1:2638,ns1:2638
http://www.vocabularyserver.com/tbci/?tema=2640,,ns1:2640,ns1:2640,programas de computador quanto ao código fonte
http://www.vocabularyserver.com/tbci/?tema=2641,,ns1:2641,ns1:2641,programas de computador quanto ao tipo de licença de uso
http://www.vocabularyserver.com/tbci/?tema=231,,ns1:231,ns1:231,programas de computador quanto ao uso
http://www.vocabularyserver.com/tbci/?tema=1538,,ns1:1538,ns1:1538,programas de curso
http://www.vocabularyserver.com/tbci/?tema=2646,,ns1:2646,  curricula,ns1:2646
http://www.vocabularyserver.com/tbci/?tema=2647,,  planes de estudio (UP currícula),ns1:2647,ns1:2647
http://www.vocabularyserver.com/tbci/?tema=1621,,ns1:1621,ns1:1621,programas de pós-graduação
http://www.vocabularyserver.com/tbci/?tema=2650,,educación de post-grado,ns1:2650,ns1:2650
http://www.vocabularyserver.com/tbci/?tema=1689,,ns1:1689,ns1:1689,programas de pós-graduação em ciência da informação
http://www.vocabularyserver.com/tbci/?tema=2651,,ns1:2651, information science schools,ns1:2651
http://www.vocabularyserver.com/tbci/?tema=100,,ns1:100,ns1:100,programas de recuperação da informação
http://www.vocabularyserver.com/tbci/?tema=2652,,ns1:2652, information retrieval software (UF retrieval software),ns1:2652
http://www.vocabularyserver.com/tbci/?tema=2645,,ns1:2645,ns1:2645,programas gratuitos
http://www.vocabularyserver.com/tbci/?tema=2642,,ns1:2642,ns1:2642,programas livres
http://www.vocabularyserver.com/tbci/?tema=2653,,ns1:2653,  open source,ns1:2653
http://www.vocabularyserver.com/tbci/?tema=2643,,ns1:2643,ns1:2643,programas proprietários
http://www.vocabularyserver.com/tbci/?tema=2438,,ns1:2438,ns1:2438,programas utilitários
http://www.vocabularyserver.com/tbci/?tema=2655,,ns1:2655, utility software,ns1:2655
http://www.vocabularyserver.com/tbci/?tema=252,,ns1:252,ns1:252,projeto assistido por computador
http://www.vocabularyserver.com/tbci/?tema=2656,,ns1:2656,"  computer aided design (UF CAD, interactive design)",ns1:2656
http://www.vocabularyserver.com/tbci/?tema=2348,,ns1:2348,ns1:2348,projetos de pesquisa
http://www.vocabularyserver.com/tbci/?tema=2658,,  proyectos de investigación,ns1:2658,ns1:2658
http://www.vocabularyserver.com/tbci/?tema=2657,,ns1:2657,  research design,ns1:2657
http://www.vocabularyserver.com/tbci/?tema=402,,ns1:402,ns1:402,promoção do livro e da leitura
http://www.vocabularyserver.com/tbci/?tema=2661,,  difusión del libro,ns1:2661,ns1:2661
http://www.vocabularyserver.com/tbci/?tema=2660,,ns1:2660,  library weeks,ns1:2660
http://www.vocabularyserver.com/tbci/?tema=2129,,ns1:2129,ns1:2129,prontuários médicos
http://www.vocabularyserver.com/tbci/?tema=2665,,ns1:2665,  medical records,ns1:2665
http://www.vocabularyserver.com/tbci/?tema=2292,,ns1:2292,ns1:2292,propaganda
http://www.vocabularyserver.com/tbci/?tema=2666,,ns1:2666,  advertising,ns1:2666
http://www.vocabularyserver.com/tbci/?tema=2667,,  publicidad,ns1:2667,ns1:2667
http://www.vocabularyserver.com/tbci/?tema=1418,,ns1:1418,ns1:1418,propriedade intelectual
http://www.vocabularyserver.com/tbci/?tema=2668,,ns1:2668,"  intellectuall property (UF intellectual assets, intellectual capital)",ns1:2668
http://www.vocabularyserver.com/tbci/?tema=759,,ns1:759,ns1:759,protocolo z39.50
http://www.vocabularyserver.com/tbci/?tema=1894,,ns1:1894,ns1:1894,protocolos de comunicação
http://www.vocabularyserver.com/tbci/?tema=2670,,ns1:2670,"communications protocols (UF network protocols, protocols)",ns1:2670
http://www.vocabularyserver.com/tbci/?tema=2671,,protocolos de comunicación,ns1:2671,ns1:2671
http://www.vocabularyserver.com/tbci/?tema=760,,ns1:760,ns1:760,protocolos de interoperalidade
http://www.vocabularyserver.com/tbci/?tema=2673,,ns1:2673,ns1:2673,protótipo
http://www.vocabularyserver.com/tbci/?tema=2674,,ns1:2674,prototyping (UF prototypes),ns1:2674
http://www.vocabularyserver.com/tbci/?tema=2455,,ns1:2455,ns1:2455,pseudônimos
http://www.vocabularyserver.com/tbci/?tema=2675,,ns1:2675,pseudonyms,ns1:2675
http://www.vocabularyserver.com/tbci/?tema=921,,ns1:921,ns1:921,psicologia
http://www.vocabularyserver.com/tbci/?tema=2676,,ns1:2676,psychology,ns1:2676
http://www.vocabularyserver.com/tbci/?tema=145,,ns1:145,ns1:145,publicações
http://www.vocabularyserver.com/tbci/?tema=2678,, publicaciones,ns1:2678,ns1:2678
http://www.vocabularyserver.com/tbci/?tema=2677,,ns1:2677, publications (UF information products),ns1:2677
http://www.vocabularyserver.com/tbci/?tema=1328,,ns1:1328,ns1:1328,publicações ampliadas
http://www.vocabularyserver.com/tbci/?tema=3121,,ns1:3121,ns1:3121,Publicações científicas: periódicos
http://www.vocabularyserver.com/tbci/?tema=51,,ns1:51,ns1:51,publicações de acesso livre
http://www.vocabularyserver.com/tbci/?tema=2681,,ns1:2681, open access publications,ns1:2681
http://www.vocabularyserver.com/tbci/?tema=1483,,ns1:1483,ns1:1483,publicações de divulgação científica
http://www.vocabularyserver.com/tbci/?tema=2682,,publicaciones de divulgación,ns1:2682,ns1:2682
http://www.vocabularyserver.com/tbci/?tema=2261,,ns1:2261,ns1:2261,publicações de imprensas alternativas
http://www.vocabularyserver.com/tbci/?tema=2684,,ns1:2684,alternative publications (UF alternative materials),ns1:2684
http://www.vocabularyserver.com/tbci/?tema=557,,ns1:557,ns1:557,publicações eletrônicas
http://www.vocabularyserver.com/tbci/?tema=2685,,ns1:2685,electronic publications (UF electronic information products),ns1:2685
http://www.vocabularyserver.com/tbci/?tema=2686,,publicaciones electrónicas,ns1:2686,ns1:2686
http://www.vocabularyserver.com/tbci/?tema=2482,,ns1:2482,ns1:2482,publicações esgotadas
http://www.vocabularyserver.com/tbci/?tema=2687,,ns1:2687,out of print publications,ns1:2687
http://www.vocabularyserver.com/tbci/?tema=2679,,ns1:2679,ns1:2679,publicações impressas
http://www.vocabularyserver.com/tbci/?tema=2690,,impresos,ns1:2690,ns1:2690
http://www.vocabularyserver.com/tbci/?tema=2689,,ns1:2689,print publications (UF print materials),ns1:2689
http://www.vocabularyserver.com/tbci/?tema=93,,ns1:93,ns1:93,publicações oficiais
http://www.vocabularyserver.com/tbci/?tema=2691,,ns1:2691,"government publications (UF government documents, government records)",ns1:2691
http://www.vocabularyserver.com/tbci/?tema=2692,,publicaciones oficiales (UP publicaciones gubernamentales),ns1:2692,ns1:2692
http://www.vocabularyserver.com/tbci/?tema=146,,ns1:146,ns1:146,publicações seriadas
http://www.vocabularyserver.com/tbci/?tema=2695,,publicaciones periódicas y seriadas,ns1:2695,ns1:2695
http://www.vocabularyserver.com/tbci/?tema=2694,,ns1:2694,serials,ns1:2694
http://www.vocabularyserver.com/tbci/?tema=2009,,ns1:2009,ns1:2009,qualificadores
http://www.vocabularyserver.com/tbci/?tema=2697,, calificadores,ns1:2697,ns1:2697
http://www.vocabularyserver.com/tbci/?tema=2696,,ns1:2696, qualifiers,ns1:2696
http://www.vocabularyserver.com/tbci/?tema=1539,,ns1:1539,ns1:1539,questionários
http://www.vocabularyserver.com/tbci/?tema=2699,,cuestionarios,ns1:2699,ns1:2699
http://www.vocabularyserver.com/tbci/?tema=2698,,ns1:2698,questionnaires,ns1:2698
http://www.vocabularyserver.com/tbci/?tema=964,,ns1:964,ns1:964,química
http://www.vocabularyserver.com/tbci/?tema=2700,,ns1:2700,   chemistry,ns1:2700
http://www.vocabularyserver.com/tbci/?tema=2313,,ns1:2313,ns1:2313,rádio
http://www.vocabularyserver.com/tbci/?tema=2701,,ns1:2701,   radio,ns1:2701
http://www.vocabularyserver.com/tbci/?tema=2702,,  radio,ns1:2702,ns1:2702
http://www.vocabularyserver.com/tbci/?tema=2406,,ns1:2406,ns1:2406,ranking
http://www.vocabularyserver.com/tbci/?tema=2703,,ns1:2703,   ranking (UF seriation),ns1:2703
http://www.vocabularyserver.com/tbci/?tema=242,,ns1:242,ns1:242,realidade virtual
http://www.vocabularyserver.com/tbci/?tema=2705,,ns1:2705,   virtual reality (UF virtual environment),ns1:2705
http://www.vocabularyserver.com/tbci/?tema=2706,,  realidad virtual,ns1:2706,ns1:2706
http://www.vocabularyserver.com/tbci/?tema=756,,ns1:756,ns1:756,realimentação por termos relevantes
http://www.vocabularyserver.com/tbci/?tema=2708,,ns1:2708,"   query by example (UF document as query, QBE, relevance feedback)",ns1:2708
http://www.vocabularyserver.com/tbci/?tema=1741,,ns1:1741,ns1:1741,realismo
http://www.vocabularyserver.com/tbci/?tema=2603,,ns1:2603,ns1:2603,reconhecimento da fala
http://www.vocabularyserver.com/tbci/?tema=2711,,ns1:2711,"speech recognition (UF speech understanding, voice recognition)",ns1:2711
http://www.vocabularyserver.com/tbci/?tema=2607,,ns1:2607,ns1:2607,reconhecimento de padrões
http://www.vocabularyserver.com/tbci/?tema=2714,,ns1:2714,  pattern recognition (UF pattern matching),ns1:2714
http://www.vocabularyserver.com/tbci/?tema=2715,,  reconocimiento de patrones,ns1:2715,ns1:2715
http://www.vocabularyserver.com/tbci/?tema=1408,,ns1:1408,ns1:1408,reconhecimento ótico de caracteres
http://www.vocabularyserver.com/tbci/?tema=2717,,ns1:2717,"  optical character recognition (UF character recognition, OCR)",ns1:2717
http://www.vocabularyserver.com/tbci/?tema=2718,,  reconocimiento de caracteres ópticos (UP lectura de caracteres ópticos,ns1:2718,ns1:2718
http://www.vocabularyserver.com/tbci/?tema=309,,ns1:309,ns1:309,recuperação da informação
http://www.vocabularyserver.com/tbci/?tema=2719,,ns1:2719,  information retrieval (UF information gathering),ns1:2719
http://www.vocabularyserver.com/tbci/?tema=2720,,  recuperación de información,ns1:2720,ns1:2720
http://www.vocabularyserver.com/tbci/?tema=1930,,ns1:1930,ns1:1930,recursos de informação
http://www.vocabularyserver.com/tbci/?tema=2723,,ns1:2723, information resources,ns1:2723
http://www.vocabularyserver.com/tbci/?tema=2724,, recursos de información,ns1:2724,ns1:2724
http://www.vocabularyserver.com/tbci/?tema=666,,ns1:666,ns1:666,recursos de informação na Internet
http://www.vocabularyserver.com/tbci/?tema=938,,ns1:938,ns1:938,recursos florestais e engenharia florestal
http://www.vocabularyserver.com/tbci/?tema=939,,ns1:939,ns1:939,recursos pesqueiros e engenharia de pesca
http://www.vocabularyserver.com/tbci/?tema=619,,ns1:619,ns1:619,redes de bibliotecas
http://www.vocabularyserver.com/tbci/?tema=2727,,ns1:2727,library networks (UF library systems),ns1:2727
http://www.vocabularyserver.com/tbci/?tema=2728,,"redes de bibliotecas, sistemas de bibliotecas",ns1:2728,ns1:2728
http://www.vocabularyserver.com/tbci/?tema=168,,ns1:168,ns1:168,redes de citações
http://www.vocabularyserver.com/tbci/?tema=2730,,ns1:2730,  citation networks (UF citation maps),ns1:2730
http://www.vocabularyserver.com/tbci/?tema=2188,,ns1:2188,ns1:2188,redes de comunicação
http://www.vocabularyserver.com/tbci/?tema=2733,,ns1:2733,  communications networks,ns1:2733
http://www.vocabularyserver.com/tbci/?tema=2734,,  redes de comunicación,ns1:2734,ns1:2734
http://www.vocabularyserver.com/tbci/?tema=3118,,ns1:3118,ns1:3118,"Redes de Comunicação e Informação, Internet, Web"
http://www.vocabularyserver.com/tbci/?tema=2736,,ns1:2736,ns1:2736,redes de longa distância
http://www.vocabularyserver.com/tbci/?tema=2737,,ns1:2737,  wide area networks (UF WAN),ns1:2737
http://www.vocabularyserver.com/tbci/?tema=2181,,ns1:2181,ns1:2181,redes de telecomunicações
http://www.vocabularyserver.com/tbci/?tema=2742,,"  redes de computadores, redes de información, supercarreteras de inform",ns1:2742,ns1:2742
http://www.vocabularyserver.com/tbci/?tema=2741,,ns1:2741,  telecommunications networks (UF information networks etc.),ns1:2741
http://www.vocabularyserver.com/tbci/?tema=459,,ns1:459,ns1:459,redes locais
http://www.vocabularyserver.com/tbci/?tema=2744,,ns1:2744,"local area networks (UF LAN, limited area networks, local networks)",ns1:2744
http://www.vocabularyserver.com/tbci/?tema=2157,,ns1:2157,ns1:2157,redes neurais
http://www.vocabularyserver.com/tbci/?tema=2745,,ns1:2745," neural networks (UF artificial neural networks, neural nets)",ns1:2745
http://www.vocabularyserver.com/tbci/?tema=2158,,ns1:2158,ns1:2158,redes semânticas
http://www.vocabularyserver.com/tbci/?tema=2746,,ns1:2746,semantic networks (UF semantic nets),ns1:2746
http://www.vocabularyserver.com/tbci/?tema=770,,ns1:770,ns1:770,redes sociais
http://www.vocabularyserver.com/tbci/?tema=2747,,ns1:2747,social networking (UF personal networking),ns1:2747
http://www.vocabularyserver.com/tbci/?tema=413,,ns1:413,ns1:413,redundância
http://www.vocabularyserver.com/tbci/?tema=2748,,ns1:2748,redundancy,ns1:2748
http://www.vocabularyserver.com/tbci/?tema=2749,,ns1:2749,ns1:2749,referências bibliográficas
http://www.vocabularyserver.com/tbci/?tema=2750,,ns1:2750,bibliographic references,ns1:2750
http://www.vocabularyserver.com/tbci/?tema=2751,,"citas bibliográficas (UP citas bibliohemerográficas, citas hemerográfi",ns1:2751,ns1:2751
http://www.vocabularyserver.com/tbci/?tema=2752,,ns1:2752,ns1:2752,referências cruzadas
http://www.vocabularyserver.com/tbci/?tema=2753,,ns1:2753,cross references,ns1:2753
http://www.vocabularyserver.com/tbci/?tema=2754,,referencias cruzadas,ns1:2754,ns1:2754
http://www.vocabularyserver.com/tbci/?tema=2572,,ns1:2572,ns1:2572,regimes de informação
http://www.vocabularyserver.com/tbci/?tema=1322,,ns1:1322,ns1:1322,registros
http://www.vocabularyserver.com/tbci/?tema=2758,,ns1:2758, records (UF machine readable records),ns1:2758
http://www.vocabularyserver.com/tbci/?tema=2759,, registros,ns1:2759,ns1:2759
http://www.vocabularyserver.com/tbci/?tema=544,,ns1:544,ns1:544,registros bibliográficos
http://www.vocabularyserver.com/tbci/?tema=2760,,ns1:2760,"bibliographic records (UF bibliographic data, catalog records)",ns1:2760
http://www.vocabularyserver.com/tbci/?tema=2761,,"registros bibliográficos, datos bibliográficos",ns1:2761,ns1:2761
http://www.vocabularyserver.com/tbci/?tema=2445,,ns1:2445,ns1:2445,registros de uso
http://www.vocabularyserver.com/tbci/?tema=2765,,registros de usuarios,ns1:2765,ns1:2765
http://www.vocabularyserver.com/tbci/?tema=2764,,ns1:2764,usage records (UF transaction logs),ns1:2764
http://www.vocabularyserver.com/tbci/?tema=1868,,ns1:1868,ns1:1868,registros MARC
http://www.vocabularyserver.com/tbci/?tema=2767,,ns1:2767,MARC records (UF machine readable cataloging records),ns1:2767
http://www.vocabularyserver.com/tbci/?tema=836,,ns1:836,ns1:836,regras de catalogação
http://www.vocabularyserver.com/tbci/?tema=2768,,ns1:2768,cataloging rules,ns1:2768
http://www.vocabularyserver.com/tbci/?tema=2769,,reglas de catalogación,ns1:2769,ns1:2769
http://www.vocabularyserver.com/tbci/?tema=2755,,ns1:2755,ns1:2755,relações associativas
http://www.vocabularyserver.com/tbci/?tema=2773,,ns1:2773,associative relationships (UF related term relationships),ns1:2773
http://www.vocabularyserver.com/tbci/?tema=2774,,relación de asociación,ns1:2774,ns1:2774
http://www.vocabularyserver.com/tbci/?tema=2756,,ns1:2756,ns1:2756,relações de equivalência
http://www.vocabularyserver.com/tbci/?tema=2776,,ns1:2776,  equivalence relationships,ns1:2776
http://www.vocabularyserver.com/tbci/?tema=2777,,  relación de equivalencia,ns1:2777,ns1:2777
http://www.vocabularyserver.com/tbci/?tema=2778,,ns1:2778,ns1:2778,relações de quase-sinônimo
http://www.vocabularyserver.com/tbci/?tema=2779,,ns1:2779,  quasi-synonymous relationships (UF near-synonymous relationships),ns1:2779
http://www.vocabularyserver.com/tbci/?tema=216,,ns1:216,ns1:216,relações entre conceitos
http://www.vocabularyserver.com/tbci/?tema=2781,,  relación semântica,ns1:2781,ns1:2781
http://www.vocabularyserver.com/tbci/?tema=2780,,ns1:2780,  semantic relationships (UF conceptual relationships),ns1:2780
http://www.vocabularyserver.com/tbci/?tema=2784,,ns1:2784,ns1:2784,relações gênero-espécie
http://www.vocabularyserver.com/tbci/?tema=2785,,ns1:2785,  genus species relationships (UF generic relationships),ns1:2785
http://www.vocabularyserver.com/tbci/?tema=2786,,  relación genérica (UP relación género-especie),ns1:2786,ns1:2786
http://www.vocabularyserver.com/tbci/?tema=1983,,ns1:1983,ns1:1983,relações hierárquicas
http://www.vocabularyserver.com/tbci/?tema=2787,,ns1:2787,  hierarchical relationships,ns1:2787
http://www.vocabularyserver.com/tbci/?tema=2788,,  relación jerárquica,ns1:2788,ns1:2788
http://www.vocabularyserver.com/tbci/?tema=2757,,ns1:2757,ns1:2757,relações partitivas
http://www.vocabularyserver.com/tbci/?tema=2789,,ns1:2789,  part whole relationships,ns1:2789
http://www.vocabularyserver.com/tbci/?tema=1527,,ns1:1527,ns1:1527,relatórios técnicos
http://www.vocabularyserver.com/tbci/?tema=2772,," informes técnicos, informes de investigación",ns1:2772,ns1:2772
http://www.vocabularyserver.com/tbci/?tema=2771,,ns1:2771, technical reports,ns1:2771
http://www.vocabularyserver.com/tbci/?tema=414,,ns1:414,ns1:414,relevância
http://www.vocabularyserver.com/tbci/?tema=2791,,ns1:2791,  relevance,ns1:2791
http://www.vocabularyserver.com/tbci/?tema=2792,,  relevancia,ns1:2792,ns1:2792
http://www.vocabularyserver.com/tbci/?tema=52,,ns1:52,ns1:52,repositórios digitais
http://www.vocabularyserver.com/tbci/?tema=2794,,ns1:2794,ns1:2794,repositórios institucionais
http://www.vocabularyserver.com/tbci/?tema=2795,,ns1:2795,ns1:2795,repositórios temáticos
http://www.vocabularyserver.com/tbci/?tema=522,,ns1:522,ns1:522,representação da informação
http://www.vocabularyserver.com/tbci/?tema=1005,,ns1:1005,ns1:1005,representação do conhecimento
http://www.vocabularyserver.com/tbci/?tema=2796,,ns1:2796,  knowledge representation (UF data representation),ns1:2796
http://www.vocabularyserver.com/tbci/?tema=2763,,ns1:2763,ns1:2763,representações sintéticas de documentos
http://www.vocabularyserver.com/tbci/?tema=2797,,ns1:2797,"document surrogates (UF document representations, passages)",ns1:2797
http://www.vocabularyserver.com/tbci/?tema=545,,ns1:545,ns1:545,Requisitos Funcionais para Dados de Autoridade
http://www.vocabularyserver.com/tbci/?tema=546,,ns1:546,ns1:546,Requisitos Funcionais para Registros Bibliográficos
http://www.vocabularyserver.com/tbci/?tema=1540,,ns1:1540,ns1:1540,resenhas
http://www.vocabularyserver.com/tbci/?tema=2800,,"rese±as (UP rese±as literárias, revisiones críticas)",ns1:2800,ns1:2800
http://www.vocabularyserver.com/tbci/?tema=2799,,ns1:2799,reviews,ns1:2799
http://www.vocabularyserver.com/tbci/?tema=2801,,ns1:2801,ns1:2801,resenhas de livros
http://www.vocabularyserver.com/tbci/?tema=2802,,ns1:2802,book reviews (UF literary reviews),ns1:2802
http://www.vocabularyserver.com/tbci/?tema=2804,,ns1:2804,ns1:2804,reservas eletrônicas
http://www.vocabularyserver.com/tbci/?tema=2805,,ns1:2805, electronic reserves (UF e-reserves),ns1:2805
http://www.vocabularyserver.com/tbci/?tema=2806,,ns1:2806,ns1:2806,Resource Description Framework
http://www.vocabularyserver.com/tbci/?tema=2807,,ns1:2807, Resource Description Framework (UF RDF),ns1:2807
http://www.vocabularyserver.com/tbci/?tema=2594,,ns1:2594,ns1:2594,restauração de documentos
http://www.vocabularyserver.com/tbci/?tema=2809,,restauración de documentos (UP restauración de libros),ns1:2809,ns1:2809
http://www.vocabularyserver.com/tbci/?tema=2808,,ns1:2808,restoration,ns1:2808
http://www.vocabularyserver.com/tbci/?tema=1530,,ns1:1530,ns1:1530,resumos
http://www.vocabularyserver.com/tbci/?tema=2810,,ns1:2810,abstracts (UF overviews),ns1:2810
http://www.vocabularyserver.com/tbci/?tema=2811,,"resúmenes (UP abstracts, epítomes)",ns1:2811,ns1:2811
http://www.vocabularyserver.com/tbci/?tema=253,,ns1:253,ns1:253,resumos automáticos (elaboração)
http://www.vocabularyserver.com/tbci/?tema=2812,,ns1:2812,automatic abstracting,ns1:2812
http://www.vocabularyserver.com/tbci/?tema=1742,,ns1:1742,ns1:1742,retórica
http://www.vocabularyserver.com/tbci/?tema=506,,ns1:506,ns1:506,revisão pelos pares
http://www.vocabularyserver.com/tbci/?tema=2813,,ns1:2813,refereeing (UF peer review),ns1:2813
http://www.vocabularyserver.com/tbci/?tema=1529,,ns1:1529,ns1:1529,revisões de literatura
http://www.vocabularyserver.com/tbci/?tema=2814,,ns1:2814, literature reviews,ns1:2814
http://www.vocabularyserver.com/tbci/?tema=2815,,revisión de la literatura,ns1:2815,ns1:2815
http://www.vocabularyserver.com/tbci/?tema=498,,ns1:498,ns1:498,revocação
http://www.vocabularyserver.com/tbci/?tema=2816,,ns1:2816, recall,ns1:2816
http://www.vocabularyserver.com/tbci/?tema=2817,," relación de aciertos (UP índice de ""recall"", tasa de aciertos)",ns1:2817,ns1:2817
http://www.vocabularyserver.com/tbci/?tema=499,,ns1:499,ns1:499,ruído na recuperação da informação
http://www.vocabularyserver.com/tbci/?tema=2820,,falsa recuperación,ns1:2820,ns1:2820
http://www.vocabularyserver.com/tbci/?tema=2819,,ns1:2819,information retrieval noise,ns1:2819
http://www.vocabularyserver.com/tbci/?tema=2823,,ns1:2823,ns1:2823,salas virtuais
http://www.vocabularyserver.com/tbci/?tema=2824,,ns1:2824,chat rooms,ns1:2824
http://www.vocabularyserver.com/tbci/?tema=2446,,ns1:2446,ns1:2446,satisfação do usuário
http://www.vocabularyserver.com/tbci/?tema=2826,,satisfacción del usuário,ns1:2826,ns1:2826
http://www.vocabularyserver.com/tbci/?tema=2825,,ns1:2825,user satisfaction (UF satisfaction),ns1:2825
http://www.vocabularyserver.com/tbci/?tema=958,,ns1:958,ns1:958,saúde coletiva
http://www.vocabularyserver.com/tbci/?tema=2250,,ns1:2250,ns1:2250,Sears List of Subject Headings
http://www.vocabularyserver.com/tbci/?tema=2827,,ns1:2827,   Sears Subject Headings,ns1:2827
http://www.vocabularyserver.com/tbci/?tema=2353,,ns1:2353,ns1:2353,segmentação de dados
http://www.vocabularyserver.com/tbci/?tema=2828,,ns1:2828,   data segmentation,ns1:2828
http://www.vocabularyserver.com/tbci/?tema=915,,ns1:915,ns1:915,segurança computacional
http://www.vocabularyserver.com/tbci/?tema=2829,,ns1:2829, computer security,ns1:2829
http://www.vocabularyserver.com/tbci/?tema=1021,,ns1:1021,ns1:1021,segurança da informação
http://www.vocabularyserver.com/tbci/?tema=2832,,ns1:2832,information security,ns1:2832
http://www.vocabularyserver.com/tbci/?tema=2595,,ns1:2595,ns1:2595,segurança de bibliotecas
http://www.vocabularyserver.com/tbci/?tema=2833,,ns1:2833,library security (UF book security),ns1:2833
http://www.vocabularyserver.com/tbci/?tema=2834,,"pérdida de documentos (UP hurto de libros, pérdida de libros)",ns1:2834,ns1:2834
http://www.vocabularyserver.com/tbci/?tema=916,,ns1:916,ns1:916,segurança de dados
http://www.vocabularyserver.com/tbci/?tema=2835,,ns1:2835,   data security (UF data protection),ns1:2835
http://www.vocabularyserver.com/tbci/?tema=2836,,   protección de datos (UP seguridad de los datos),ns1:2836,ns1:2836
http://www.vocabularyserver.com/tbci/?tema=2743,,ns1:2743,ns1:2743,segurança de redes
http://www.vocabularyserver.com/tbci/?tema=2837,,ns1:2837,   network security,ns1:2837
http://www.vocabularyserver.com/tbci/?tema=277,,ns1:277,ns1:277,seleção de documentos
http://www.vocabularyserver.com/tbci/?tema=2838,,ns1:2838,   materials selection (UF book selection),ns1:2838
http://www.vocabularyserver.com/tbci/?tema=2839,,"   selección de documentos,",ns1:2839,ns1:2839
http://www.vocabularyserver.com/tbci/?tema=217,,ns1:217,ns1:217,semântica
http://www.vocabularyserver.com/tbci/?tema=2841,,   semântica,ns1:2841,ns1:2841
http://www.vocabularyserver.com/tbci/?tema=2840,,ns1:2840,   semantics (UF meanings),ns1:2840
http://www.vocabularyserver.com/tbci/?tema=2241,,ns1:2241,ns1:2241,semiótica
http://www.vocabularyserver.com/tbci/?tema=2844,,semiótica,ns1:2844,ns1:2844
http://www.vocabularyserver.com/tbci/?tema=2843,,ns1:2843,semiotics (UF semiology),ns1:2843
http://www.vocabularyserver.com/tbci/?tema=370,,ns1:370,ns1:370,separatas
http://www.vocabularyserver.com/tbci/?tema=2846,,ns1:2846,reprints,ns1:2846
http://www.vocabularyserver.com/tbci/?tema=2847,,"separatas (UP apartados, sobretiros)",ns1:2847,ns1:2847
http://www.vocabularyserver.com/tbci/?tema=2422,,ns1:2422,ns1:2422,séries monográficas
http://www.vocabularyserver.com/tbci/?tema=2851,,monografias seriadas (UP series monográficas),ns1:2851,ns1:2851
http://www.vocabularyserver.com/tbci/?tema=2850,,ns1:2850,series,ns1:2850
http://www.vocabularyserver.com/tbci/?tema=977,,ns1:977,ns1:977,serviço social
http://www.vocabularyserver.com/tbci/?tema=1464,,ns1:1464,ns1:1464,serviços de alerta correntes
http://www.vocabularyserver.com/tbci/?tema=2855,,ns1:2855,current awareness services,ns1:2855
http://www.vocabularyserver.com/tbci/?tema=2856,,servicios de alerta,ns1:2856,ns1:2856
http://www.vocabularyserver.com/tbci/?tema=457,,ns1:457,ns1:457,serviços de biblioteca
http://www.vocabularyserver.com/tbci/?tema=2860,,ns1:2860,  library and archival services,ns1:2860
http://www.vocabularyserver.com/tbci/?tema=2861,,  servicios bibliotecários,ns1:2861,ns1:2861
http://www.vocabularyserver.com/tbci/?tema=42,,ns1:42,ns1:42,serviços de empréstimo
